y_block,x_block,dist,timestamp,trem_id,carro_id
1,23,1730.55703,2025-05-28 18:00:00,3,5
1,24,1714.181711,2025-05-28 18:00:00,3,5
2,0,1778.252079,2025-05-28 18:00:00,3,5
2,1,1712.491018,2025-05-28 18:00:00,3,5
2,2,1428.407198,2025-05-28 18:00:00,3,5
2,3,1459.139756,2025-05-28 18:00:00,3,5
2,4,1670.610387,2025-05-28 18:00:00,3,5
2,5,1705.888557,2025-05-28 18:00:00,3,5
2,6,1709.965669,2025-05-28 18:00:00,3,5
2,7,1746.281386,2025-05-28 18:00:00,3,5
2,8,1492.179873,2025-05-28 18:00:00,3,5
2,9,1399.982164,2025-05-28 18:00:00,3,5
2,10,1594.702621,2025-05-28 18:00:00,3,5
2,11,1717.772588,2025-05-28 18:00:00,3,5
2,12,1715.567261,2025-05-28 18:00:00,3,5
2,13,1708.41558,2025-05-28 18:00:00,3,5
2,14,1557.049903,2025-05-28 18:00:00,3,5
2,15,1422.552912,2025-05-28 18:00:00,3,5
2,16,1518.88522,2025-05-28 18:00:00,3,5
2,17,1689.419428,2025-05-28 18:00:00,3,5
2,18,1730.970169,2025-05-28 18:00:00,3,5
2,19,1696.146993,2025-05-28 18:00:00,3,5
2,20,1645.541478,2025-05-28 18:00:00,3,5
2,21,1441.632841,2025-05-28 18:00:00,3,5
2,22,1400.694038,2025-05-28 18:00:00,3,5
2,23,1717.22074,2025-05-28 18:00:00,3,5
2,24,1690.052284,2025-05-28 18:00:00,3,5
3,0,1708.724007,2025-05-28 18:00:00,3,5
3,1,1720.6432,2025-05-28 18:00:00,3,5
3,2,1439.95572,2025-05-28 18:00:00,3,5
3,3,1418.748162,2025-05-28 18:00:00,3,5
3,4,1643.752693,2025-05-28 18:00:00,3,5
3,5,1696.826723,2025-05-28 18:00:00,3,5
3,6,1737.921155,2025-05-28 18:00:00,3,5
3,7,1660.371853,2025-05-28 18:00:00,3,5
3,8,1510.783909,2025-05-28 18:00:00,3,5
3,9,1458.999031,2025-05-28 18:00:00,3,5
3,10,1584.356005,2025-05-28 18:00:00,3,5
3,11,1728.8399,2025-05-28 18:00:00,3,5
3,12,1762.249808,2025-05-28 18:00:00,3,5
3,13,1722.283213,2025-05-28 18:00:00,3,5
3,14,1584.673776,2025-05-28 18:00:00,3,5
3,15,1395.801334,2025-05-28 18:00:00,3,5
3,16,1498.66799,2025-05-28 18:00:00,3,5
3,17,1741.718752,2025-05-28 18:00:00,3,5
3,18,1708.969998,2025-05-28 18:00:00,3,5
3,19,1717.124697,2025-05-28 18:00:00,3,5
3,20,1658.595791,2025-05-28 18:00:00,3,5
3,21,1415.697516,2025-05-28 18:00:00,3,5
3,22,1393.892589,2025-05-28 18:00:00,3,5
3,23,1731.428803,2025-05-28 18:00:00,3,5
3,24,1733.471279,2025-05-28 18:00:00,3,5
4,0,1695.338126,2025-05-28 18:00:00,3,5
4,1,1718.473998,2025-05-28 18:00:00,3,5
4,2,1443.330517,2025-05-28 18:00:00,3,5
4,3,1409.013096,2025-05-28 18:00:00,3,5
4,4,1624.764457,2025-05-28 18:00:00,3,5
4,5,1730.490994,2025-05-28 18:00:00,3,5
4,6,1723.602214,2025-05-28 18:00:00,3,5
4,7,1722.592815,2025-05-28 18:00:00,3,5
4,8,1509.623707,2025-05-28 18:00:00,3,5
4,9,1468.737996,2025-05-28 18:00:00,3,5
4,10,1551.209481,2025-05-28 18:00:00,3,5
4,11,1752.434374,2025-05-28 18:00:00,3,5
4,12,1742.704103,2025-05-28 18:00:00,3,5
4,13,1729.574193,2025-05-28 18:00:00,3,5
4,14,1565.113723,2025-05-28 18:00:00,3,5
4,15,1397.983938,2025-05-28 18:00:00,3,5
4,16,1529.07122,2025-05-28 18:00:00,3,5
4,17,1720.022062,2025-05-28 18:00:00,3,5
4,18,1722.926395,2025-05-28 18:00:00,3,5
4,19,1734.932393,2025-05-28 18:00:00,3,5
4,20,1638.223546,2025-05-28 18:00:00,3,5
4,21,1386.326083,2025-05-28 18:00:00,3,5
4,22,1448.959703,2025-05-28 18:00:00,3,5
4,23,1774.688503,2025-05-28 18:00:00,3,5
4,24,1755.23879,2025-05-28 18:00:00,3,5
5,0,1720.479762,2025-05-28 18:00:00,3,5
5,1,1718.986704,2025-05-28 18:00:00,3,5
5,2,1384.021644,2025-05-28 18:00:00,3,5
5,3,1445.453698,2025-05-28 18:00:00,3,5
5,4,1651.442256,2025-05-28 18:00:00,3,5
5,5,1717.649251,2025-05-28 18:00:00,3,5
5,6,1706.787698,2025-05-28 18:00:00,3,5
5,7,1696.674408,2025-05-28 18:00:00,3,5
5,8,1498.646382,2025-05-28 18:00:00,3,5
5,9,1432.423477,2025-05-28 18:00:00,3,5
5,10,1566.982681,2025-05-28 18:00:00,3,5
5,11,1748.936345,2025-05-28 18:00:00,3,5
5,12,1735.401,2025-05-28 18:00:00,3,5
5,13,1727.671427,2025-05-28 18:00:00,3,5
5,14,1576.628945,2025-05-28 18:00:00,3,5
5,15,1464.684814,2025-05-28 18:00:00,3,5
5,16,1466.220443,2025-05-28 18:00:00,3,5
5,17,1717.142967,2025-05-28 18:00:00,3,5
5,18,1740.419935,2025-05-28 18:00:00,3,5
5,19,1724.814977,2025-05-28 18:00:00,3,5
5,20,1648.621889,2025-05-28 18:00:00,3,5
5,21,1425.164051,2025-05-28 18:00:00,3,5
5,22,1420.274331,2025-05-28 18:00:00,3,5
5,23,1709.748707,2025-05-28 18:00:00,3,5
5,24,1807.748633,2025-05-28 18:00:00,3,5
6,0,1748.074967,2025-05-28 18:00:00,3,5
6,1,1764.711604,2025-05-28 18:00:00,3,5
6,2,1411.519806,2025-05-28 18:00:00,3,5
6,3,1440.810838,2025-05-28 18:00:00,3,5
6,4,1675.938408,2025-05-28 18:00:00,3,5
6,5,1740.326278,2025-05-28 18:00:00,3,5
6,6,1690.896756,2025-05-28 18:00:00,3,5
6,7,1750.433556,2025-05-28 18:00:00,3,5
6,8,1485.454318,2025-05-28 18:00:00,3,5
6,9,1410.718168,2025-05-28 18:00:00,3,5
6,10,1547.849047,2025-05-28 18:00:00,3,5
6,11,1710.638638,2025-05-28 18:00:00,3,5
6,12,1769.900119,2025-05-28 18:00:00,3,5
6,13,1780.098203,2025-05-28 18:00:00,3,5
6,14,1573.104397,2025-05-28 18:00:00,3,5
6,15,1470.140725,2025-05-28 18:00:00,3,5
6,16,1499.105815,2025-05-28 18:00:00,3,5
6,17,1746.225702,2025-05-28 18:00:00,3,5
6,18,1727.727176,2025-05-28 18:00:00,3,5
6,19,1749.784951,2025-05-28 18:00:00,3,5
6,20,1628.616573,2025-05-28 18:00:00,3,5
6,21,1389.281154,2025-05-28 18:00:00,3,5
6,22,1467.350957,2025-05-28 18:00:00,3,5
6,23,1708.334903,2025-05-28 18:00:00,3,5
6,24,1705.736262,2025-05-28 18:00:00,3,5
0,0,1780.326958,2025-05-28 18:00:00,3,6
0,1,1712.50961,2025-05-28 18:00:00,3,6
0,2,1382.930482,2025-05-28 18:00:00,3,6
0,3,1430.075999,2025-05-28 18:00:00,3,6
0,4,1625.736793,2025-05-28 18:00:00,3,6
0,5,1630.96468,2025-05-28 18:00:00,3,6
0,6,1673.27298,2025-05-28 18:00:00,3,6
0,7,1686.492956,2025-05-28 18:00:00,3,6
0,8,1458.990886,2025-05-28 18:00:00,3,6
0,9,1412.081817,2025-05-28 18:00:00,3,6
0,10,1578.803189,2025-05-28 18:00:00,3,6
0,11,1717.725638,2025-05-28 18:00:00,3,6
0,12,1704.458565,2025-05-28 18:00:00,3,6
0,13,1709.033675,2025-05-28 18:00:00,3,6
0,14,1568.241953,2025-05-28 18:00:00,3,6
0,15,1389.615545,2025-05-28 18:00:00,3,6
0,16,1446.835115,2025-05-28 18:00:00,3,6
0,17,1721.398619,2025-05-28 18:00:00,3,6
0,18,1703.523169,2025-05-28 18:00:00,3,6
0,19,1716.681788,2025-05-28 18:00:00,3,6
0,20,1686.009438,2025-05-28 18:00:00,3,6
0,21,1402.019419,2025-05-28 18:00:00,3,6
0,22,1402.10782,2025-05-28 18:00:00,3,6
0,23,1666.985151,2025-05-28 18:00:00,3,6
0,24,1700.467159,2025-05-28 18:00:00,3,6
1,0,1751.431845,2025-05-28 18:00:00,3,6
1,1,1732.801482,2025-05-28 18:00:00,3,6
1,2,1412.306004,2025-05-28 18:00:00,3,6
1,3,1422.611122,2025-05-28 18:00:00,3,6
1,4,1619.717086,2025-05-28 18:00:00,3,6
1,5,1707.834931,2025-05-28 18:00:00,3,6
1,6,1692.671555,2025-05-28 18:00:00,3,6
1,7,1667.786234,2025-05-28 18:00:00,3,6
1,8,1489.813827,2025-05-28 18:00:00,3,6
1,9,1415.367039,2025-05-28 18:00:00,3,6
1,10,1529.08277,2025-05-28 18:00:00,3,6
1,11,1711.085095,2025-05-28 18:00:00,3,6
1,12,1694.897138,2025-05-28 18:00:00,3,6
1,13,1687.471526,2025-05-28 18:00:00,3,6
1,14,1579.204396,2025-05-28 18:00:00,3,6
1,15,1384.582316,2025-05-28 18:00:00,3,6
1,16,1454.970179,2025-05-28 18:00:00,3,6
1,17,1710.964179,2025-05-28 18:00:00,3,6
1,18,1691.953285,2025-05-28 18:00:00,3,6
1,19,1740.482965,2025-05-28 18:00:00,3,6
1,20,1635.634274,2025-05-28 18:00:00,3,6
1,21,1402.07717,2025-05-28 18:00:00,3,6
1,22,1412.466701,2025-05-28 18:00:00,3,6
1,23,1685.816974,2025-05-28 18:00:00,3,6
1,24,1714.212431,2025-05-28 18:00:00,3,6
2,0,1709.500202,2025-05-28 18:00:00,3,6
2,1,1678.502182,2025-05-28 18:00:00,3,6
2,2,1416.286878,2025-05-28 18:00:00,3,6
2,3,1413.986846,2025-05-28 18:00:00,3,6
2,4,1635.329702,2025-05-28 18:00:00,3,6
2,5,1740.180741,2025-05-28 18:00:00,3,6
2,6,1680.178954,2025-05-28 18:00:00,3,6
2,7,1750.220759,2025-05-28 18:00:00,3,6
2,8,1461.998039,2025-05-28 18:00:00,3,6
2,9,1376.625995,2025-05-28 18:00:00,3,6
2,10,1545.632102,2025-05-28 18:00:00,3,6
2,11,1750.375355,2025-05-28 18:00:00,3,6
2,12,1689.659154,2025-05-28 18:00:00,3,6
2,13,1734.960953,2025-05-28 18:00:00,3,6
2,14,1556.860587,2025-05-28 18:00:00,3,6
2,15,1433.889667,2025-05-28 18:00:00,3,6
2,16,1491.247151,2025-05-28 18:00:00,3,6
2,17,1736.051509,2025-05-28 18:00:00,3,6
2,18,1695.224717,2025-05-28 18:00:00,3,6
2,19,1782.844706,2025-05-28 18:00:00,3,6
2,20,1653.38609,2025-05-28 18:00:00,3,6
2,21,1421.965389,2025-05-28 18:00:00,3,6
2,22,1425.814193,2025-05-28 18:00:00,3,6
2,23,1757.929412,2025-05-28 18:00:00,3,6
2,24,1743.624044,2025-05-28 18:00:00,3,6
3,0,1703.714287,2025-05-28 18:00:00,3,6
3,1,1711.816535,2025-05-28 18:00:00,3,6
3,2,1397.523028,2025-05-28 18:00:00,3,6
3,3,1428.454718,2025-05-28 18:00:00,3,6
3,4,1682.860715,2025-05-28 18:00:00,3,6
3,5,1726.861004,2025-05-28 18:00:00,3,6
3,6,1691.969419,2025-05-28 18:00:00,3,6
3,7,1610.23861,2025-05-28 18:00:00,3,6
3,8,1492.026091,2025-05-28 18:00:00,3,6
3,9,1416.518073,2025-05-28 18:00:00,3,6
3,10,1615.549214,2025-05-28 18:00:00,3,6
3,11,1710.612689,2025-05-28 18:00:00,3,6
3,12,1699.97508,2025-05-28 18:00:00,3,6
3,13,1695.324353,2025-05-28 18:00:00,3,6
3,14,1557.991845,2025-05-28 18:00:00,3,6
3,15,1456.709853,2025-05-28 18:00:00,3,6
3,16,1504.857958,2025-05-28 18:00:00,3,6
3,17,1663.397648,2025-05-28 18:00:00,3,6
3,18,1702.917595,2025-05-28 18:00:00,3,6
3,19,1709.315062,2025-05-28 18:00:00,3,6
3,20,1662.875968,2025-05-28 18:00:00,3,6
3,21,1381.511621,2025-05-28 18:00:00,3,6
3,22,1398.680374,2025-05-28 18:00:00,3,6
3,23,1664.470058,2025-05-28 18:00:00,3,6
3,24,1688.829902,2025-05-28 18:00:00,3,6
4,0,1714.797592,2025-05-28 18:00:00,3,6
4,1,1690.731733,2025-05-28 18:00:00,3,6
4,2,1372.707276,2025-05-28 18:00:00,3,6
4,3,1395.633903,2025-05-28 18:00:00,3,6
4,4,1629.304635,2025-05-28 18:00:00,3,6
4,5,1699.755841,2025-05-28 18:00:00,3,6
4,6,1686.617314,2025-05-28 18:00:00,3,6
4,7,1688.934959,2025-05-28 18:00:00,3,6
4,8,1464.366245,2025-05-28 18:00:00,3,6
4,9,1444.395472,2025-05-28 18:00:00,3,6
4,10,1602.245607,2025-05-28 18:00:00,3,6
4,11,1718.945676,2025-05-28 18:00:00,3,6
4,12,1751.539022,2025-05-28 18:00:00,3,6
4,13,1693.133754,2025-05-28 18:00:00,3,6
4,14,1557.481826,2025-05-28 18:00:00,3,6
4,15,1427.365965,2025-05-28 18:00:00,3,6
4,16,1459.498673,2025-05-28 18:00:00,3,6
4,17,1722.493008,2025-05-28 18:00:00,3,6
4,18,1700.312825,2025-05-28 18:00:00,3,6
4,19,1709.61059,2025-05-28 18:00:00,3,6
4,20,1621.362225,2025-05-28 18:00:00,3,6
4,21,1471.026993,2025-05-28 18:00:00,3,6
4,22,1377.739511,2025-05-28 18:00:00,3,6
4,23,1743.700764,2025-05-28 18:00:00,3,6
4,24,1723.511666,2025-05-28 18:00:00,3,6
5,0,1691.677536,2025-05-28 18:00:00,3,6
5,1,1723.236388,2025-05-28 18:00:00,3,6
5,2,1390.872386,2025-05-28 18:00:00,3,6
5,3,1416.225215,2025-05-28 18:00:00,3,6
5,4,1674.064203,2025-05-28 18:00:00,3,6
5,5,1676.091066,2025-05-28 18:00:00,3,6
5,6,1754.233612,2025-05-28 18:00:00,3,6
5,7,1700.775329,2025-05-28 18:00:00,3,6
5,8,1450.738233,2025-05-28 18:00:00,3,6
5,9,1395.747687,2025-05-28 18:00:00,3,6
5,10,1580.365594,2025-05-28 18:00:00,3,6
5,11,1678.890126,2025-05-28 18:00:00,3,6
5,12,1754.917178,2025-05-28 18:00:00,3,6
5,13,1724.772298,2025-05-28 18:00:00,3,6
5,14,1543.781857,2025-05-28 18:00:00,3,6
5,15,1429.196988,2025-05-28 18:00:00,3,6
5,16,1516.802108,2025-05-28 18:00:00,3,6
5,17,1777.210123,2025-05-28 18:00:00,3,6
5,18,1742.270611,2025-05-28 18:00:00,3,6
5,19,1686.023998,2025-05-28 18:00:00,3,6
5,20,1680.510881,2025-05-28 18:00:00,3,6
5,21,1418.311606,2025-05-28 18:00:00,3,6
5,22,1383.002405,2025-05-28 18:00:00,3,6
5,23,1666.688751,2025-05-28 18:00:00,3,6
5,24,1675.224188,2025-05-28 18:00:00,3,6
6,0,1694.032941,2025-05-28 18:00:00,3,6
6,1,1710.372357,2025-05-28 18:00:00,3,6
6,2,1433.941249,2025-05-28 18:00:00,3,6
6,3,1398.98861,2025-05-28 18:00:00,3,6
6,4,1637.190153,2025-05-28 18:00:00,3,6
6,5,1668.782886,2025-05-28 18:00:00,3,6
6,6,1725.838369,2025-05-28 18:00:00,3,6
6,7,1670.024391,2025-05-28 18:00:00,3,6
6,8,1429.780538,2025-05-28 18:00:00,3,6
6,9,1417.057362,2025-05-28 18:00:00,3,6
6,10,1542.639629,2025-05-28 18:00:00,3,6
6,11,1696.168055,2025-05-28 18:00:00,3,6
6,12,1704.701644,2025-05-28 18:00:00,3,6
6,13,1695.230463,2025-05-28 18:00:00,3,6
6,14,1528.689281,2025-05-28 18:00:00,3,6
6,15,1449.907786,2025-05-28 18:00:00,3,6
6,16,1456.65522,2025-05-28 18:00:00,3,6
6,17,1725.415742,2025-05-28 18:00:00,3,6
6,18,1718.384863,2025-05-28 18:00:00,3,6
6,19,1699.332023,2025-05-28 18:00:00,3,6
6,20,1614.723756,2025-05-28 18:00:00,3,6
6,21,1438.884731,2025-05-28 18:00:00,3,6
6,22,1403.747608,2025-05-28 18:00:00,3,6
6,23,1771.536083,2025-05-28 18:00:00,3,6
6,24,1700.085684,2025-05-28 18:00:00,3,6
0,0,1752.950888,2025-05-28 18:00:00,4,1
0,1,1731.978796,2025-05-28 18:00:00,4,1
0,2,1518.003862,2025-05-28 18:00:00,4,1
0,3,1528.837487,2025-05-28 18:00:00,4,1
0,4,1669.549776,2025-05-28 18:00:00,4,1
0,5,1698.588433,2025-05-28 18:00:00,4,1
0,6,1678.601489,2025-05-28 18:00:00,4,1
0,7,1715.099605,2025-05-28 18:00:00,4,1
0,8,1569.88011,2025-05-28 18:00:00,4,1
0,9,1473.239257,2025-05-28 18:00:00,4,1
0,10,1646.615317,2025-05-28 18:00:00,4,1
0,11,1708.600922,2025-05-28 18:00:00,4,1
0,12,1722.447447,2025-05-28 18:00:00,4,1
0,13,1702.63675,2025-05-28 18:00:00,4,1
0,14,1591.889739,2025-05-28 18:00:00,4,1
0,15,1511.578002,2025-05-28 18:00:00,4,1
0,16,1572.763168,2025-05-28 18:00:00,4,1
0,17,1730.303666,2025-05-28 18:00:00,4,1
0,18,1714.622143,2025-05-28 18:00:00,4,1
0,19,1753.61196,2025-05-28 18:00:00,4,1
0,20,1642.170509,2025-05-28 18:00:00,4,1
0,21,1500.009033,2025-05-28 18:00:00,4,1
0,22,1514.715772,2025-05-28 18:00:00,4,1
0,23,1673.29297,2025-05-28 18:00:00,4,1
0,24,1743.638845,2025-05-28 18:00:00,4,1
1,0,1738.362053,2025-05-28 18:00:00,4,1
1,1,1712.422949,2025-05-28 18:00:00,4,1
1,2,1482.416465,2025-05-28 18:00:00,4,1
1,3,1483.121087,2025-05-28 18:00:00,4,1
1,4,1708.528139,2025-05-28 18:00:00,4,1
1,5,1716.367684,2025-05-28 18:00:00,4,1
1,6,1727.770248,2025-05-28 18:00:00,4,1
1,7,1728.038015,2025-05-28 18:00:00,4,1
1,8,1564.797199,2025-05-28 18:00:00,4,1
1,9,1513.545969,2025-05-28 18:00:00,4,1
1,10,1629.274936,2025-05-28 18:00:00,4,1
1,11,1721.805225,2025-05-28 18:00:00,4,1
1,12,1697.726908,2025-05-28 18:00:00,4,1
1,13,1681.590265,2025-05-28 18:00:00,4,1
1,14,1585.715056,2025-05-28 18:00:00,4,1
1,15,1542.966084,2025-05-28 18:00:00,4,1
1,16,1571.365702,2025-05-28 18:00:00,4,1
1,17,1719.124849,2025-05-28 18:00:00,4,1
1,18,1695.488081,2025-05-28 18:00:00,4,1
1,19,1707.147202,2025-05-28 18:00:00,4,1
1,20,1629.423078,2025-05-28 18:00:00,4,1
1,21,1471.127324,2025-05-28 18:00:00,4,1
1,22,1514.220386,2025-05-28 18:00:00,4,1
1,23,1683.256671,2025-05-28 18:00:00,4,1
1,24,1722.647225,2025-05-28 18:00:00,4,1
2,0,1748.237942,2025-05-28 18:00:00,4,1
2,1,1727.669833,2025-05-28 18:00:00,4,1
2,2,1509.056588,2025-05-28 18:00:00,4,1
2,3,1502.349803,2025-05-28 18:00:00,4,1
2,4,1706.756547,2025-05-28 18:00:00,4,1
2,5,1740.390875,2025-05-28 18:00:00,4,1
2,6,1722.694591,2025-05-28 18:00:00,4,1
2,7,1704.873726,2025-05-28 18:00:00,4,1
2,8,1583.806756,2025-05-28 18:00:00,4,1
2,9,1501.433899,2025-05-28 18:00:00,4,1
2,10,1618.028677,2025-05-28 18:00:00,4,1
2,11,1693.738444,2025-05-28 18:00:00,4,1
2,12,1712.430208,2025-05-28 18:00:00,4,1
2,13,1664.873486,2025-05-28 18:00:00,4,1
2,14,1576.748724,2025-05-28 18:00:00,4,1
2,15,1529.971804,2025-05-28 18:00:00,4,1
2,16,1564.861699,2025-05-28 18:00:00,4,1
2,17,1722.505812,2025-05-28 18:00:00,4,1
2,18,1795.516469,2025-05-28 18:00:00,4,1
2,19,1793.951277,2025-05-28 18:00:00,4,1
2,20,1695.2805,2025-05-28 18:00:00,4,1
2,21,1490.861482,2025-05-28 18:00:00,4,1
2,22,1572.345715,2025-05-28 18:00:00,4,1
2,23,1733.081373,2025-05-28 18:00:00,4,1
2,24,1729.609266,2025-05-28 18:00:00,4,1
3,0,1740.470493,2025-05-28 18:00:00,4,1
3,1,1719.333445,2025-05-28 18:00:00,4,1
3,2,1497.012802,2025-05-28 18:00:00,4,1
3,3,1488.772169,2025-05-28 18:00:00,4,1
3,4,1669.378847,2025-05-28 18:00:00,4,1
3,5,1724.138556,2025-05-28 18:00:00,4,1
3,6,1657.528066,2025-05-28 18:00:00,4,1
3,7,1684.323679,2025-05-28 18:00:00,4,1
3,8,1532.458045,2025-05-28 18:00:00,4,1
3,9,1528.110764,2025-05-28 18:00:00,4,1
3,10,1611.145818,2025-05-28 18:00:00,4,1
3,11,1749.257165,2025-05-28 18:00:00,4,1
3,12,1674.543263,2025-05-28 18:00:00,4,1
3,13,1732.675823,2025-05-28 18:00:00,4,1
3,14,1572.204375,2025-05-28 18:00:00,4,1
3,15,1525.921789,2025-05-28 18:00:00,4,1
3,16,1583.710117,2025-05-28 18:00:00,4,1
3,17,1741.940194,2025-05-28 18:00:00,4,1
3,18,1671.172889,2025-05-28 18:00:00,4,1
3,19,1738.690346,2025-05-28 18:00:00,4,1
3,20,1653.207473,2025-05-28 18:00:00,4,1
3,21,1521.451811,2025-05-28 18:00:00,4,1
3,22,1526.147267,2025-05-28 18:00:00,4,1
3,23,1767.248249,2025-05-28 18:00:00,4,1
3,24,1698.030208,2025-05-28 18:00:00,4,1
4,0,1694.041559,2025-05-28 18:00:00,4,1
4,1,1677.217446,2025-05-28 18:00:00,4,1
4,2,1499.789579,2025-05-28 18:00:00,4,1
4,3,1505.806913,2025-05-28 18:00:00,4,1
4,4,1679.706974,2025-05-28 18:00:00,4,1
4,5,1718.972076,2025-05-28 18:00:00,4,1
4,6,1727.710793,2025-05-28 18:00:00,4,1
4,7,1737.215231,2025-05-28 18:00:00,4,1
4,8,1563.226365,2025-05-28 18:00:00,4,1
4,9,1511.674753,2025-05-28 18:00:00,4,1
4,10,1652.977971,2025-05-28 18:00:00,4,1
4,11,1727.529307,2025-05-28 18:00:00,4,1
4,12,1736.187044,2025-05-28 18:00:00,4,1
4,13,1721.914474,2025-05-28 18:00:00,4,1
4,14,1622.748897,2025-05-28 18:00:00,4,1
4,15,1504.174268,2025-05-28 18:00:00,4,1
4,16,1579.130976,2025-05-28 18:00:00,4,1
4,17,1732.976299,2025-05-28 18:00:00,4,1
4,18,1743.360042,2025-05-28 18:00:00,4,1
4,19,1755.520603,2025-05-28 18:00:00,4,1
4,20,1640.808299,2025-05-28 18:00:00,4,1
4,21,1464.507708,2025-05-28 18:00:00,4,1
4,22,1509.761469,2025-05-28 18:00:00,4,1
4,23,1692.896594,2025-05-28 18:00:00,4,1
4,24,1738.210597,2025-05-28 18:00:00,4,1
5,0,1739.372956,2025-05-28 18:00:00,4,1
5,1,1740.675484,2025-05-28 18:00:00,4,1
5,2,1494.125008,2025-05-28 18:00:00,4,1
5,3,1523.061069,2025-05-28 18:00:00,4,1
5,4,1608.604539,2025-05-28 18:00:00,4,1
5,5,1699.405313,2025-05-28 18:00:00,4,1
5,6,1731.333739,2025-05-28 18:00:00,4,1
5,7,1733.030426,2025-05-28 18:00:00,4,1
5,8,1531.049339,2025-05-28 18:00:00,4,1
5,9,1512.64376,2025-05-28 18:00:00,4,1
5,10,1636.283455,2025-05-28 18:00:00,4,1
5,11,1754.69202,2025-05-28 18:00:00,4,1
5,12,1738.951824,2025-05-28 18:00:00,4,1
5,13,1710.381619,2025-05-28 18:00:00,4,1
5,14,1665.216355,2025-05-28 18:00:00,4,1
5,15,1520.812163,2025-05-28 18:00:00,4,1
5,16,1568.121988,2025-05-28 18:00:00,4,1
5,17,1747.719239,2025-05-28 18:00:00,4,1
5,18,1718.59853,2025-05-28 18:00:00,4,1
5,19,1728.487749,2025-05-28 18:00:00,4,1
5,20,1690.719365,2025-05-28 18:00:00,4,1
5,21,1494.173437,2025-05-28 18:00:00,4,1
5,22,1533.213798,2025-05-28 18:00:00,4,1
5,23,1731.701808,2025-05-28 18:00:00,4,1
5,24,1741.965197,2025-05-28 18:00:00,4,1
6,0,1718.345817,2025-05-28 18:00:00,4,1
6,1,1698.539015,2025-05-28 18:00:00,4,1
6,2,1492.565664,2025-05-28 18:00:00,4,1
6,3,1520.477199,2025-05-28 18:00:00,4,1
6,4,1686.415876,2025-05-28 18:00:00,4,1
6,5,1715.351667,2025-05-28 18:00:00,4,1
6,6,1684.853133,2025-05-28 18:00:00,4,1
6,7,1763.123621,2025-05-28 18:00:00,4,1
6,8,1540.261187,2025-05-28 18:00:00,4,1
6,9,1493.238379,2025-05-28 18:00:00,4,1
6,10,1630.985198,2025-05-28 18:00:00,4,1
6,11,1745.188469,2025-05-28 18:00:00,4,1
6,12,1721.040467,2025-05-28 18:00:00,4,1
6,13,1745.188494,2025-05-28 18:00:00,4,1
6,14,1629.859255,2025-05-28 18:00:00,4,1
6,15,1498.016621,2025-05-28 18:00:00,4,1
6,16,1539.22678,2025-05-28 18:00:00,4,1
6,17,1744.265869,2025-05-28 18:00:00,4,1
6,18,1699.517281,2025-05-28 18:00:00,4,1
6,19,1711.213598,2025-05-28 18:00:00,4,1
6,20,1631.431505,2025-05-28 18:00:00,4,1
6,21,1511.736726,2025-05-28 18:00:00,4,1
6,22,1512.94341,2025-05-28 18:00:00,4,1
6,23,1685.360035,2025-05-28 18:00:00,4,1
6,24,1742.228717,2025-05-28 18:00:00,4,1
0,0,1706.293618,2025-05-28 18:00:00,4,2
0,1,1698.113584,2025-05-28 18:00:00,4,2
0,2,1525.43688,2025-05-28 18:00:00,4,2
0,3,1512.719895,2025-05-28 18:00:00,4,2
0,4,1686.021892,2025-05-28 18:00:00,4,2
0,5,1747.898264,2025-05-28 18:00:00,4,2
0,6,1691.673455,2025-05-28 18:00:00,4,2
0,7,1732.013421,2025-05-28 18:00:00,4,2
0,8,1546.347607,2025-05-28 18:00:00,4,2
0,9,1528.231781,2025-05-28 18:00:00,4,2
0,10,1610.915109,2025-05-28 18:00:00,4,2
0,11,1740.794947,2025-05-28 18:00:00,4,2
0,12,1742.232679,2025-05-28 18:00:00,4,2
0,13,1732.795709,2025-05-28 18:00:00,4,2
0,14,1584.693367,2025-05-28 18:00:00,4,2
0,15,1519.640633,2025-05-28 18:00:00,4,2
0,16,1575.609884,2025-05-28 18:00:00,4,2
0,17,1721.761837,2025-05-28 18:00:00,4,2
0,18,1768.512667,2025-05-28 18:00:00,4,2
0,19,1725.362389,2025-05-28 18:00:00,4,2
0,20,1632.014925,2025-05-28 18:00:00,4,2
0,21,1489.502442,2025-05-28 18:00:00,4,2
0,22,1521.675836,2025-05-28 18:00:00,4,2
0,23,1748.616129,2025-05-28 18:00:00,4,2
0,24,1740.794246,2025-05-28 18:00:00,4,2
1,0,1765.858818,2025-05-28 18:00:00,4,2
1,1,1746.300349,2025-05-28 18:00:00,4,2
1,2,1493.701871,2025-05-28 18:00:00,4,2
1,3,1545.62762,2025-05-28 18:00:00,4,2
1,4,1709.138664,2025-05-28 18:00:00,4,2
1,5,1744.902552,2025-05-28 18:00:00,4,2
1,6,1729.29931,2025-05-28 18:00:00,4,2
1,7,1721.883874,2025-05-28 18:00:00,4,2
1,8,1560.055322,2025-05-28 18:00:00,4,2
1,9,1501.9763,2025-05-28 18:00:00,4,2
1,10,1615.489119,2025-05-28 18:00:00,4,2
1,11,1737.722285,2025-05-28 18:00:00,4,2
1,12,1758.357713,2025-05-28 18:00:00,4,2
1,13,1742.259741,2025-05-28 18:00:00,4,2
1,14,1638.362202,2025-05-28 18:00:00,4,2
